Date,Hospital,State,Daily,Blood_a,Blood_b,Blood_o,Blood_ab,Location_centre,Location_mobile,Type_wholeblood,Type_apheresis_platelet,Type_apheresis_plasma,Type_other,Social_civilian,Social_student,Social_policearmy,Donations_new,Donations_regular,Donations_irregular
14/9/2023,Hospital Taiping,Perak,9,2,0,6,1,9,0,9,0,0,0,8,1,0,1,8,0
14/9/2023,Hospital Seri Manjung,Perak,22,7,5,10,0,1,21,22,0,0,0,19,3,0,2,18,2
14/9/2023,Hospital Tengku Ampuan Rahimah,Selangor,175,42,48,72,13,5,170,175,0,0,0,168,7,0,64,60,51
14/9/2023,Hospital Sultanah Nur Zahirah,Terengganu,40,12,7,19,2,9,31,40,0,0,0,38,2,0,4,30,6
14/9/2023,Hospital Queen Elizabeth II,Sabah,25,3,6,16,0,7,18,24,1,0,0,18,7,0,4,18,3
14/9/2023,Hospital Duchess Of Kent,Sabah,11,1,3,7,0,1,10,11,0,0,0,10,1,0,2,9,0
14/9/2023,Hospital Tawau,Sabah,26,4,7,15,0,6,20,26,0,0,0,26,0,0,1,25,0
14/9/2023,Hospital Umum Sarawak,Sarawak,122,25,36,50,11,61,61,122,0,0,0,115,7,0,20,93,9
14/9/2023,Hospital Miri,Sarawak,8,1,1,4,2,8,0,8,0,0,0,7,1,0,0,8,0
14/9/2023,Hospital Sibu,Sarawak,6,2,3,1,0,6,0,6,0,0,0,6,0,0,0,6,0
14/9/2023,Pusat Darah Negara,Wilayah Persekutuan (Kuala Lumpur),554,128,164,233,29,105,449,534,13,7,0,427,124,3,161,307,86
15/9/2023,Hospital Sultanah Nora Ismail,Johor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/9/2023,Hospital Sultanah Aminah,Johor,41,9,8,24,0,0,41,41,0,0,0,37,4,0,14,22,5
15/9/2023,Hospital Sultanah Bahiyah,Kedah,69,12,12,40,5,0,69,69,0,0,0,62,6,1,4,39,26
15/9/2023,Hospital Raja Perempuan Zainab II,Kelantan,40,11,9,16,4,0,40,40,0,0,0,35,4,1,13,12,15
15/9/2023,Hospital Melaka,Melaka,13,3,4,6,0,13,0,12,1,0,0,13,0,0,0,11,2
15/9/2023,Hospital Tuanku Jaafar,Negeri Sembilan,15,6,1,6,2,15,0,15,0,0,0,14,1,0,1,13,1
15/9/2023,Hospital Tengku Ampuan Afzan,Pahang,11,3,5,3,0,11,0,11,0,0,0,9,1,1,0,11,0
15/9/2023,Hospital Sultan Haji Ahmad Shah,Pahang,15,4,2,8,1,15,0,15,0,0,0,13,1,1,1,12,2
15/9/2023,Hospital Seberang Jaya,Pulau Pinang,8,2,2,3,1,8,0,8,0,0,0,7,0,1,1,7,0
15/9/2023,Hospital Pulau Pinang,Pulau Pinang,34,5,13,15,1,34,0,30,4,0,0,32,2,0,5,26,3
15/9/2023,Hospital Raja Permaisuri Bainun,Perak,61,18,15,23,5,13,48,58,3,0,0,50,10,1,16,39,6
15/9/2023,Hospital Taiping,Perak,14,4,5,5,0,14,0,14,0,0,0,13,1,0,1,13,0
15/9/2023,Hospital Seri Manjung,Perak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15/9/2023,Hospital Tengku Ampuan Rahimah,Selangor,143,32,38,58,15,5,138,143,0,0,0,129,12,2,14,103,26
15/9/2023,Hospital Sultanah Nur Zahirah,Terengganu,44,12,14,15,3,0,44,44,0,0,0,41,3,0,16,18,10
15/9/2023,Hospital Queen Elizabeth II,Sabah,50,9,11,28,2,6,44,50,0,0,0,48,1,1,7,37,6
15/9/2023,Hospital Duchess Of Kent,Sabah,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
15/9/2023,Hospital Tawau,Sabah,6,1,2,3,0,6,0,6,0,0,0,5,1,0,0,5,1
15/9/2023,Hospital Umum Sarawak,Sarawak,32,7,9,10,6,32,0,32,0,0,0,31,1,0,0,29,3
15/9/2023,Hospital Miri,Sarawak,8,1,2,5,0,8,0,8,0,0,0,8,0,0,0,6,2
15/9/2023,Hospital Sibu,Sarawak,7,1,2,4,0,7,0,7,0,0,0,7,0,0,0,3,4
15/9/2023,Pusat Darah Negara,Wilayah Persekutuan (Kuala Lumpur),315,80,85,135,15,130,185,286,12,17,0,284,26,5,45,212,58
16/9/2023,Hospital Sultanah Nora Ismail,Johor,122,33,32,49,8,0,122,122,0,0,0,116,6,0,11,97,14
16/9/2023,Hospital Sultanah Aminah,Johor,89,22,24,38,5,0,89,89,0,0,0,85,4,0,21,53,15
16/9/2023,Hospital Sultanah Bahiyah,Kedah,151,44,39,57,11,0,151,151,0,0,0,140,10,1,16,102,33
16/9/2023,Hospital Raja Perempuan Zainab II,Kelantan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/9/2023,Hospital Melaka,Melaka,147,40,44,54,9,0,147,147,0,0,0,133,12,2,20,106,21
16/9/2023,Hospital Tuanku Jaafar,Negeri Sembilan,47,15,8,22,2,0,47,47,0,0,0,43,4,0,14,23,10
16/9/2023,Hospital Tengku Ampuan Afzan,Pahang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/9/2023,Hospital Sultan Haji Ahmad Shah,Pahang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16/9/2023,Hospital Seberang Jaya,Pulau Pinang,48,14,7,25,2,0,48,48,0,0,0,47,1,0,8,32,8
16/9/2023,Hospital Pulau Pinang,Pulau Pinang,60,17,13,26,4,0,60,60,0,0,0,54,6,0,17,33,10
16/9/2023,Hospital Raja Permaisuri Bainun,Perak,141,26,41,64,10,0,141,141,0,0,0,126,12,3,27,98,16
16/9/2023,Hospital Taiping,Perak,39,7,13,16,3,0,39,39,0,0,0,34,3,2,5,30,4
16/9/2023,Hospital Seri Manjung,Perak,62,14,19,27,2,0,62,62,0,0,0,54,7,1,5,51,6
16/9/2023,Hospital Tengku Ampuan Rahimah,Selangor,285,72,83,109,21,0,285,285,0,0,0,261,24,0,50,186,49
16/9/2023,Hospital Sultanah Nur Zahirah,Terengganu,33,4,8,16,5,0,33,33,0,0,0,31,2,0,10,11,12
16/9/2023,Hospital Queen Elizabeth II,Sabah,247,48,68,120,11,0,247,247,0,0,0,204,6,37,68,148,31
16/9/2023,Hospital Duchess Of Kent,Sabah,32,5,7,16,4,0,32,32,0,0,0,31,1,0,9,20,3
16/9/2023,Hospital Tawau,Sabah,54,10,14,25,5,0,54,54,0,0,0,54,0,0,6,39,9
16/9/2023,Hospital Umum Sarawak,Sarawak,141,33,42,63,3,141,0,141,0,0,0,135,3,3,8,123,10
16/9/2023,Hospital Miri,Sarawak,55,21,19,15,0,0,55,55,0,0,0,52,3,0,14,35,6
16/9/2023,Hospital Sibu,Sarawak,55,12,19,19,5,0,55,55,0,0,0,49,4,2,7,41,7
16/9/2023,Pusat Darah Negara,Wilayah Persekutuan (Kuala Lumpur),945,239,254,391,61,269,676,906,16,23,0,856,82,7,110,685,150
17/9/2023,Hospital Sultanah Nora Ismail,Johor,80,27,11,36,6,11,69,80,0,0,0,74,6,0,17,41,22
17/9/2023,Hospital Sultanah Aminah,Johor,205,58,54,78,15,62,143,205,0,0,0,192,13,0,41,122,42
17/9/2023,Hospital Sultanah Bahiyah,Kedah,128,35,40,48,5,17,111,128,0,0,0,124,4,0,24,90,14
17/9/2023,Hospital Raja Perempuan Zainab II,Kelantan,32,9,10,10,3,0,32,32,0,0,0,29,3,0,7,16,9
17/9/2023,Hospital Melaka,Melaka,120,29,37,51,3,0,120,120,0,0,0,116,4,0,10,91,19
17/9/2023,Hospital Tuanku Jaafar,Negeri Sembilan,71,12,21,28,10,0,71,71,0,0,0,62,9,0,22,27,22
17/9/2023,Hospital Tengku Ampuan Afzan,Pahang,129,32,31,50,16,0,129,129,0,0,0,121,8,0,16,96,17
17/9/2023,Hospital Sultan Haji Ahmad Shah,Pahang,29,8,7,14,0,0,29,29,0,0,0,28,1,0,0,24,5
17/9/2023,Hospital Seberang Jaya,Pulau Pinang,82,20,18,40,4,0,82,82,0,0,0,80,2,0,24,49,9
17/9/2023,Hospital Pulau Pinang,Pulau Pinang,100,15,36,41,8,0,100,100,0,0,0,98,2,0,10,74,16
17/9/2023,Hospital Raja Permaisuri Bainun,Perak,155,39,41,61,14,0,155,155,0,0,0,133,20,2,15,114,26
17/9/2023,Hospital Taiping,Perak,25,5,6,10,4,0,25,25,0,0,0,25,0,0,3,20,2
17/9/2023,Hospital Seri Manjung,Perak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17/9/2023,Hospital Tengku Ampuan Rahimah,Selangor,246,59,67,108,12,0,246,246,0,0,0,231,14,1,47,158,41
17/9/2023,Hospital Sultanah Nur Zahirah,Terengganu,25,6,5,12,2,0,25,25,0,0,0,19,6,0,3,20,2
17/9/2023,Hospital Queen Elizabeth II,Sabah,209,48,60,93,8,0,209,209,0,0,0,197,11,1,41,131,37
17/9/2023,Hospital Duchess Of Kent,Sabah,161,39,43,70,9,0,161,161,0,0,0,157,3,1,44,105,12
17/9/2023,Hospital Tawau,Sabah,34,10,8,13,3,0,34,34,0,0,0,32,1,1,4,21,9
17/9/2023,Hospital Umum Sarawak,Sarawak,148,34,46,60,8,148,0,148,0,0,0,138,6,4,3,141,4
17/9/2023,Hospital Miri,Sarawak,132,41,26,58,7,0,132,132,0,0,0,124,7,1,12,113,7
17/9/2023,Hospital Sibu,Sarawak,61,15,14,29,3,0,61,61,0,0,0,57,4,0,1,57,3
17/9/2023,Pusat Darah Negara,Wilayah Persekutuan (Kuala Lumpur),996,242,267,441,46,195,801,996,0,0,0,896,97,3,142,677,177
18/9/2023,Hospital Sultanah Nora Ismail,Johor,7,1,2,3,1,7,0,7,0,0,0,7,0,0,0,5,2
18/9/2023,Hospital Sultanah Aminah,Johor,139,37,26,67,9,38,101,139,0,0,0,128,11,0,16,76,47
18/9/2023,Hospital Sultanah Bahiyah,Kedah,76,20,26,26,4,23,53,76,0,0,0,53,23,0,19,37,20
18/9/2023,Hospital Raja Perempuan Zainab II,Kelantan,65,14,16,30,5,23,42,65,0,0,0,46,19,0,38,21,6
18/9/2023,Hospital Melaka,Melaka,19,3,7,7,2,19,0,19,0,0,0,18,1,0,1,17,1
18/9/2023,Hospital Tuanku Jaafar,Negeri Sembilan,24,7,6,10,1,24,0,24,0,0,0,22,1,1,1,17,6
18/9/2023,Hospital Tengku Ampuan Afzan,Pahang,9,2,4,3,0,9,0,9,0,0,0,7,2,0,1,8,0
18/9/2023,Hospital Sultan Haji Ahmad Shah,Pahang,11,2,3,6,0,11,0,11,0,0,0,11,0,0,2,9,0
18/9/2023,Hospital Seberang Jaya,Pulau Pinang,23,5,4,11,3,15,8,23,0,0,0,21,2,0,1,18,4
18/9/2023,Hospital Pulau Pinang,Pulau Pinang,151,37,38,60,16,58,93,151,0,0,0,143,7,1,28,86,37
18/9/2023,Hospital Raja Permaisuri Bainun,Perak,77,18,19,36,4,24,53,72,5,0,0,41,34,2,36,37,4
18/9/2023,Hospital Taiping,Perak,98,24,28,42,4,1,97,98,0,0,0,1,0,97,60,14,24
18/9/2023,Hospital Seri Manjung,Perak,3,1,0,2,0,3,0,3,0,0,0,3,0,0,0,3,0
18/9/2023,Hospital Tengku Ampuan Rahimah,Selangor,8,4,2,2,0,8,0,8,0,0,0,8,0,0,3,5,0
18/9/2023,Hospital Sultanah Nur Zahirah,Terengganu,50,15,14,20,1,19,31,49,1,0,0,25,24,1,21,26,3
18/9/2023,Hospital Queen Elizabeth II,Sabah,28,8,9,9,2,7,21,28,0,0,0,24,4,0,5,16,7
18/9/2023,Hospital Duchess Of Kent,Sabah,4,1,0,3,0,4,0,4,0,0,0,4,0,0,1,1,2
18/9/2023,Hospital Tawau,Sabah,45,11,10,18,6,7,38,45,0,0,0,32,13,0,30,14,1
18/9/2023,Hospital Umum Sarawak,Sarawak,35,8,11,14,2,35,0,35,0,0,0,30,3,2,2,32,1
18/9/2023,Hospital Miri,Sarawak,6,0,2,4,0,6,0,6,0,0,0,6,0,0,0,6,0
18/9/2023,Hospital Sibu,Sarawak,7,2,0,5,0,7,0,7,0,0,0,7,0,0,0,7,0
18/9/2023,Pusat Darah Negara,Wilayah Persekutuan (Kuala Lumpur),350,94,90,146,20,117,233,332,10,8,0,309,39,2,40,246,64
19/9/2023,Hospital Sultanah Nora Ismail,Johor,4,2,0,2,0,4,0,4,0,0,0,4,0,0,0,3,1
19/9/2023,Hospital Sultanah Aminah,Johor,99,22,29,43,5,24,75,99,0,0,0,92,6,1,15,77,7
19/9/2023,Hospital Sultanah Bahiyah,Kedah,68,18,25,24,1,11,57,68,0,0,0,45,23,0,26,37,5
19/9/2023,Hospital Raja Perempuan Zainab II,Kelantan,48,15,13,16,4,22,26,47,1,0,0,44,4,0,8,34,6
19/9/2023,Hospital Melaka,Melaka,203,44,52,89,18,10,193,203,0,0,0,192,10,1,32,119,52
19/9/2023,Hospital Tuanku Jaafar,Negeri Sembilan,33,3,9,21,0,33,0,33,0,0,0,28,5,0,3,23,7
19/9/2023,Hospital Tengku Ampuan Afzan,Pahang,116,28,30,43,15,7,109,116,0,0,0,107,9,0,42,45,29
19/9/2023,Hospital Sultan Haji Ahmad Shah,Pahang,39,7,15,16,1,2,37,39,0,0,0,33,6,0,7,27,5
19/9/2023,Hospital Seberang Jaya,Pulau Pinang,23,6,7,9,1,12,11,23,0,0,0,21,2,0,4,16,3
19/9/2023,Hospital Pulau Pinang,Pulau Pinang,83,15,31,31,6,43,40,81,2,0,0,79,4,0,15,57,11
19/9/2023,Hospital Raja Permaisuri Bainun,Perak,38,10,18,9,1,10,28,32,6,0,0,36,1,1,9,14,15
19/9/2023,Hospital Taiping,Perak,12,4,3,5,0,12,0,12,0,0,0,11,1,0,0,11,1
19/9/2023,Hospital Seri Manjung,Perak,2,0,1,1,0,2,0,2,0,0,0,2,0,0,0,2,0
19/9/2023,Hospital Tengku Ampuan Rahimah,Selangor,88,22,23,38,5,13,75,88,0,0,0,82,6,0,11,54,23
19/9/2023,Hospital Sultanah Nur Zahirah,Terengganu,118,28,33,48,9,0,118,118,0,0,0,80,36,2,48,52,18
19/9/2023,Hospital Queen Elizabeth II,Sabah,113,17,34,55,7,6,107,113,0,0,0,110,2,1,20,72,21
19/9/2023,Hospital Duchess Of Kent,Sabah,39,12,6,19,2,4,35,39,0,0,0,39,0,0,16,17,6
19/9/2023,Hospital Tawau,Sabah,3,1,2,0,0,3,0,3,0,0,0,3,0,0,0,3,0
19/9/2023,Hospital Umum Sarawak,Sarawak,36,6,17,11,2,36,0,36,0,0,0,35,1,0,10,23,3
19/9/2023,Hospital Miri,Sarawak,12,4,2,6,0,12,0,12,0,0,0,11,1,0,0,11,1
19/9/2023,Hospital Sibu,Sarawak,4,2,0,1,1,4,0,4,0,0,0,3,1,0,1,3,0
19/9/2023,Pusat Darah Negara,Wilayah Persekutuan (Kuala Lumpur),629,163,156,271,39,86,543,608,10,11,0,509,117,3,170,281,178
20/9/2023,Hospital Sultanah Nora Ismail,Johor,11,4,2,3,2,2,9,11,0,0,0,11,0,0,4,6,1
20/9/2023,Hospital Sultanah Aminah,Johor,103,25,27,44,7,48,55,103,0,0,0,96,6,1,37,42,24
20/9/2023,Hospital Sultanah Bahiyah,Kedah,107,23,30,49,5,16,91,107,0,0,0,87,19,1,15,77,15
20/9/2023,Hospital Raja Perempuan Zainab II,Kelantan,30,4,8,17,1,30,0,29,1,0,0,23,5,2,1,27,2
20/9/2023,Hospital Melaka,Melaka,11,2,4,4,1,11,0,10,1,0,0,11,0,0,0,10,1
20/9/2023,Hospital Tuanku Jaafar,Negeri Sembilan,47,11,14,22,0,19,28,47,0,0,0,38,9,0,6,36,5
20/9/2023,Hospital Tengku Ampuan Afzan,Pahang,56,10,15,26,5,10,46,56,0,0,0,54,2,0,15,30,11
20/9/2023,Hospital Sultan Haji Ahmad Shah,Pahang,12,3,3,6,0,12,0,12,0,0,0,12,0,0,1,8,3
20/9/2023,Hospital Seberang Jaya,Pulau Pinang,51,18,13,17,3,12,39,51,0,0,0,49,2,0,9,38,4
20/9/2023,Hospital Pulau Pinang,Pulau Pinang,104,22,31,44,7,28,76,101,3,0,0,102,2,0,32,62,10
20/9/2023,Hospital Raja Permaisuri Bainun,Perak,38,6,13,18,1,15,23,33,5,0,0,30,6,2,5,30,3
20/9/2023,Hospital Taiping,Perak,25,5,7,11,2,4,21,25,0,0,0,7,18,0,8,14,3
20/9/2023,Hospital Seri Manjung,Perak,47,10,16,18,3,6,41,47,0,0,0,44,3,0,19,19,9
20/9/2023,Hospital Tengku Ampuan Rahimah,Selangor,60,16,21,20,3,7,53,60,0,0,0,58,2,0,17,29,14
20/9/2023,Hospital Sultanah Nur Zahirah,Terengganu,40,12,17,9,2,10,30,40,0,0,0,36,4,0,4,33,3
20/9/2023,Hospital Queen Elizabeth II,Sabah,37,8,8,17,4,3,34,37,0,0,0,35,0,2,11,16,10
20/9/2023,Hospital Duchess Of Kent,Sabah,76,19,21,35,1,2,74,76,0,0,0,73,2,1,22,45,9
20/9/2023,Hospital Tawau,Sabah,8,2,1,4,1,8,0,8,0,0,0,8,0,0,2,5,1
20/9/2023,Hospital Umum Sarawak,Sarawak,89,19,37,28,5,40,49,88,1,0,0,89,0,0,28,51,10
20/9/2023,Hospital Miri,Sarawak,37,9,16,9,3,9,28,37,0,0,0,36,0,1,14,21,2
20/9/2023,Hospital Sibu,Sarawak,13,3,2,6,2,13,0,13,0,0,0,12,1,0,1,11,1
20/9/2023,Pusat Darah Negara,Wilayah Persekutuan (Kuala Lumpur),475,116,143,193,23,76,399,454,11,10,0,351,119,5,170,222,83
21/9/2023,Hospital Sultanah Nora Ismail,Johor,3,1,1,1,0,3,0,3,0,0,0,3,0,0,0,3,0
21/9/2023,Hospital Sultanah Aminah,Johor,101,23,34,37,7,26,75,101,0,0,0,99,1,1,26,52,23
21/9/2023,Hospital Sultanah Bahiyah,Kedah,105,31,26,43,5,20,85,105,0,0,0,60,45,0,35,44,26
21/9/2023,Hospital Raja Perempuan Zainab II,Kelantan,138,35,31,61,11,20,118,138,0,0,0,63,75,0,81,51,6
21/9/2023,Hospital Melaka,Melaka,73,20,19,25,9,11,62,73,0,0,0,68,4,1,14,43,16
21/9/2023,Hospital Tuanku Jaafar,Negeri Sembilan,132,43,37,43,9,26,106,132,0,0,0,120,3,9,42,60,30
21/9/2023,Hospital Tengku Ampuan Afzan,Pahang,12,1,6,5,0,12,0,12,0,0,0,9,2,1,1,10,1
21/9/2023,Hospital Sultan Haji Ahmad Shah,Pahang,75,19,19,34,3,5,70,75,0,0,0,36,1,38,17,23,35
21/9/2023,Hospital Seberang Jaya,Pulau Pinang,70,16,19,24,11,16,54,70,0,0,0,67,3,0,11,46,13
21/9/2023,Hospital Pulau Pinang,Pulau Pinang,111,30,29,48,4,27,84,109,2,0,0,109,2,0,22,65,24
21/9/2023,Hospital Raja Permaisuri Bainun,Perak,39,8,11,15,5,11,28,35,4,0,0,37,1,1,3,30,6
21/9/2023,Hospital Taiping,Perak,19,3,10,6,0,10,9,19,0,0,0,16,2,1,4,14,1
21/9/2023,Hospital Seri Manjung,Perak,29,5,11,12,1,2,27,29,0,0,0,28,0,1,10,12,7
21/9/2023,Hospital Tengku Ampuan Rahimah,Selangor,109,33,26,42,8,12,97,109,0,0,0,104,5,0,28,62,19
21/9/2023,Hospital Sultanah Nur Zahirah,Terengganu,47,16,11,17,3,10,37,46,0,1,0,40,7,0,10,33,4
21/9/2023,Hospital Queen Elizabeth II,Sabah,85,18,20,44,3,4,81,85,0,0,0,82,3,0,19,49,17
21/9/2023,Hospital Duchess Of Kent,Sabah,25,3,7,14,1,4,21,25,0,0,0,25,0,0,8,14,3
21/9/2023,Hospital Tawau,Sabah,11,1,3,4,3,11,0,11,0,0,0,11,0,0,1,9,1
21/9/2023,Hospital Umum Sarawak,Sarawak,96,14,32,40,10,48,48,96,0,0,0,72,23,1,42,46,8
21/9/2023,Hospital Miri,Sarawak,23,6,3,14,0,23,0,23,0,0,0,21,2,0,9,8,6
21/9/2023,Hospital Sibu,Sarawak,13,4,2,6,1,13,0,13,0,0,0,13,0,0,0,13,0
21/9/2023,Pusat Darah Negara,Wilayah Persekutuan (Kuala Lumpur),604,142,175,252,35,88,516,586,11,7,0,538,42,24,138,337,129
22/9/2023,Hospital Sultanah Nora Ismail,Johor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/9/2023,Hospital Sultanah Aminah,Johor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22/9/2023,Hospital Sultanah Bahiyah,Kedah,133,36,35,54,8,0,133,133,0,0,0,122,11,0,11,104,18
22/9/2023,Hospital Raja Perempuan Zainab II,Kelantan,29,7,7,12,3,0,29,29,0,0,0,25,4,0,2,22,5
22/9/2023,Hospital Melaka,Melaka,15,5,2,6,2,15,0,14,1,0,0,14,1,0,1,12,2
22/9/2023,Hospital Tuanku Jaafar,Negeri Sembilan,14,6,0,8,0,14,0,14,0,0,0,13,1,0,0,12,2
22/9/2023,Hospital Tengku Ampuan Afzan,Pahang,5,3,1,1,0,5,0,5,0,0,0,5,0,0,0,5,0
22/9/2023,Hospital Sultan Haji Ahmad Shah,Pahang,6,2,1,2,1,6,0,6,0,0,0,6,0,0,1,5,0
22/9/2023,Hospital Seberang Jaya,Pulau Pinang,5,1,1,3,0,5,0,5,0,0,0,4,1,0,0,4,1
22/9/2023,Hospital Pulau Pinang,Pulau Pinang,26,6,8,11,1,26,0,23,3,0,0,24,2,0,2,23,1
22/9/2023,Hospital Raja Permaisuri Bainun,Perak,41,9,13,15,4,12,29,37,4,0,0,37,4,0,2,34,5
22/9/2023,Hospital Taiping,Perak,5,3,1,1,0,5,0,5,0,0,0,4,1,0,1,3,1
22/9/2023,Hospital Seri Manjung,Perak,7,1,2,4,0,7,0,7,0,0,0,6,1,0,1,5,1
22/9/2023,Hospital Tengku Ampuan Rahimah,Selangor,53,9,17,27,0,8,45,53,0,0,0,50,3,0,23,16,14
22/9/2023,Hospital Sultanah Nur Zahirah,Terengganu,35,8,10,16,1,0,35,35,0,0,0,32,3,0,5,24,6
22/9/2023,Hospital Queen Elizabeth II,Sabah,118,31,33,50,4,10,108,118,0,0,0,102,16,0,18,78,22
22/9/2023,Hospital Duchess Of Kent,Sabah,3,1,1,1,0,3,0,3,0,0,0,3,0,0,0,3,0
22/9/2023,Hospital Tawau,Sabah,7,1,0,6,0,7,0,7,0,0,0,6,0,1,0,5,2
22/9/2023,Hospital Umum Sarawak,Sarawak,24,4,12,8,0,24,0,24,0,0,0,19,1,4,2,21,1
22/9/2023,Hospital Miri,Sarawak,8,1,3,4,0,8,0,8,0,0,0,8,0,0,0,8,0
22/9/2023,Hospital Sibu,Sarawak,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0
22/9/2023,Pusat Darah Negara,Wilayah Persekutuan (Kuala Lumpur),246,67,56,114,9,88,158,222,11,13,0,222,17,7,20,189,37
23/9/2023,Hospital Sultanah Nora Ismail,Johor,45,6,16,19,4,0,45,45,0,0,0,44,1,0,4,33,8
23/9/2023,Hospital Sultanah Aminah,Johor,48,12,9,23,4,0,48,48,0,0,0,42,6,0,8,30,10
23/9/2023,Hospital Sultanah Bahiyah,Kedah,93,27,18,42,6,0,93,93,0,0,0,76,16,1,30,36,27
23/9/2023,Hospital Raja Perempuan Zainab II,Kelantan,55,22,11,20,2,0,55,55,0,0,0,49,5,1,14,31,10
23/9/2023,Hospital Melaka,Melaka,66,15,21,25,5,3,63,66,0,0,0,56,10,0,12,48,6
23/9/2023,Hospital Tuanku Jaafar,Negeri Sembilan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/9/2023,Hospital Tengku Ampuan Afzan,Pahang,77,14,20,35,8,0,77,77,0,0,0,71,5,1,7,61,9
23/9/2023,Hospital Sultan Haji Ahmad Shah,Pahang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/9/2023,Hospital Seberang Jaya,Pulau Pinang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23/9/2023,Hospital Pulau Pinang,Pulau Pinang,85,23,20,38,4,57,28,85,0,0,0,71,13,1,47,24,14
23/9/2023,Hospital Raja Permaisuri Bainun,Perak,142,36,41,59,6,0,142,142,0,0,0,121,13,8,23,92,27
23/9/2023,Hospital Taiping,Perak,62,15,22,23,2,0,62,62,0,0,0,20,42,0,37,22,3
23/9/2023,Hospital Seri Manjung,Perak,41,12,12,14,3,0,41,41,0,0,0,37,4,0,6,19,16
23/9/2023,Hospital Tengku Ampuan Rahimah,Selangor,33,10,8,14,1,0,33,33,0,0,0,31,2,0,13,15,5
23/9/2023,Hospital Sultanah Nur Zahirah,Terengganu,108,32,29,41,6,0,108,108,0,0,0,84,23,1,19,70,19
23/9/2023,Hospital Queen Elizabeth II,Sabah,117,23,39,47,8,0,117,117,0,0,0,107,8,2,25,64,28
23/9/2023,Hospital Duchess Of Kent,Sabah,145,34,45,56,10,0,145,145,0,0,0,134,8,3,78,60,7
23/9/2023,Hospital Tawau,Sabah,47,12,12,16,7,0,47,47,0,0,0,45,2,0,26,10,11
23/9/2023,Hospital Umum Sarawak,Sarawak,84,22,18,39,5,0,84,84,0,0,0,75,9,0,15,59,10
23/9/2023,Hospital Miri,Sarawak,75,17,18,35,5,0,75,75,0,0,0,70,4,1,3,64,8
23/9/2023,Hospital Sibu,Sarawak,5,2,1,1,1,0,5,5,0,0,0,3,2,0,3,2,0
23/9/2023,Pusat Darah Negara,Wilayah Persekutuan (Kuala Lumpur),752,164,217,333,38,169,583,721,13,18,0,676,68,8,109,512,131
24/9/2023,Hospital Sultanah Nora Ismail,Johor,87,30,15,39,3,12,75,87,0,0,0,85,2,0,16,63,8
24/9/2023,Hospital Sultanah Aminah,Johor,153,42,41,61,9,64,89,153,0,0,0,149,4,0,26,100,27
24/9/2023,Hospital Sultanah Bahiyah,Kedah,43,8,11,22,2,17,26,43,0,0,0,38,3,2,4,33,6
24/9/2023,Hospital Raja Perempuan Zainab II,Kelantan,54,16,19,16,3,24,30,54,0,0,0,52,1,1,8,37,9
24/9/2023,Hospital Melaka,Melaka,164,42,35,74,13,0,164,164,0,0,0,151,13,0,16,134,14
24/9/2023,Hospital Tuanku Jaafar,Negeri Sembilan,82,28,0,54,0,0,82,82,0,0,0,74,8,0,19,44,19
24/9/2023,Hospital Tengku Ampuan Afzan,Pahang,94,19,25,46,4,0,94,94,0,0,0,90,4,0,15,59,20
24/9/2023,Hospital Sultan Haji Ahmad Shah,Pahang,47,4,20,18,5,0,47,47,0,0,0,44,2,1,5,35,7
24/9/2023,Hospital Seberang Jaya,Pulau Pinang,135,38,34,57,6,0,135,135,0,0,0,129,6,0,12,110,13
24/9/2023,Hospital Pulau Pinang,Pulau Pinang,126,35,25,61,5,0,126,126,0,0,0,126,0,0,23,70,33
24/9/2023,Hospital Raja Permaisuri Bainun,Perak,156,33,47,63,13,0,156,156,0,0,0,135,19,2,24,113,19
24/9/2023,Hospital Taiping,Perak,67,13,15,32,7,0,67,67,0,0,0,66,1,0,9,49,9
24/9/2023,Hospital Seri Manjung,Perak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24/9/2023,Hospital Tengku Ampuan Rahimah,Selangor,189,50,57,82,0,0,189,189,0,0,0,176,12,1,17,141,31
24/9/2023,Hospital Sultanah Nur Zahirah,Terengganu,65,12,21,25,7,18,47,64,1,0,0,57,7,1,5,55,5
24/9/2023,Hospital Queen Elizabeth II,Sabah,191,44,47,95,5,0,191,191,0,0,0,175,13,3,24,125,42
24/9/2023,Hospital Duchess Of Kent,Sabah,58,9,20,27,2,0,58,58,0,0,0,54,2,2,14,26,18
